0,1
22,0.5125077068805695
32o,0.6708275675773621
32s,0.6410002410411835
33,0.5040603280067444
42o,0.6659095138311386
42s,0.6364334374666214
43o,0.6513529568910599
43s,0.6226414889097214
44,0.49635228514671326
52o,0.6654956042766571
52s,0.6360195279121399
53o,0.6509390473365784
53s,0.6222275644540787
54o,0.6367587149143219
54s,0.6087969839572906
55,0.4938013255596161
62o,0.6823028922080994
62s,0.6522231101989746
63o,0.6677463501691818
63s,0.6384311616420746
64o,0.6535660624504089
64s,0.6250005662441254
65o,0.6442045420408249
65s,0.6161585599184036
66,0.48109300434589386
72o,0.7179803848266602
72s,0.6769416928291321
73o,0.7025392055511475
73s,0.6626778841018677
74o,0.6871657570203146
74s,0.6484718918800354
75o,0.6863399545351664
75s,0.6476641893386841
76o,0.6716716090838114
76s,0.6343803405761719
77,0.36084654927253723
82o,0.6673057079315186
82s,0.6374393999576569
83o,0.6655246317386627
83s,0.6358412206172943
84o,0.6531410217285156
84s,0.6241582781076431
85o,0.6408203393220901
85s,0.612544983625412
86o,0.6319121718406677
86s,0.6040491461753845
87o,0.6791284481684366
87s,0.6414655447006226
88,0.32906393706798553
92o,0.6669259667396545
92s,0.6370714604854584
93o,0.6623127162456512
93s,0.6328068524599075
94o,0.6639029830694199
94s,0.6343734860420227
95o,0.6515823006629944
95s,0.6227601915597916
96o,0.6426741480827332
96s,0.6142643094062805
97o,0.6925364931424459
97s,0.6538861989974976
98o,0.5875162929296494
98s,0.5609976649284363
99,0.32426951825618744
A2o,0.46375395357608795
A2s,0.4351081997156143
A3o,0.45961377024650574
A3s,0.43131665885448456
A4o,0.4558914452791214
A4s,0.42790883779525757
A5o,0.4558914452791214
A5s,0.42790883779525757
A6o,0.4535740986466408
A6s,0.42586275190114975
A7o,0.30828948815663654
A7s,0.2964537739753723
A8o,0.41724468767642975
A8s,0.39080604165792465
A9o,0.4200768396258354
A9s,0.39347247034311295
AA,0.19599176943302155
AJo,0.37986142933368683
AJs,0.3553605228662491
AKo,0.3851744532585144
AKs,0.36005040258169174
AQo,0.3819043040275574
AQs,0.3569769263267517
ATo,0.3002099394798279
ATs,0.2887372672557831
J2o,0.4607473313808441
J2s,0.43268439918756485
J3o,0.4566071480512619
J3s,0.4288928881287575
J4o,0.45288483053445816
J4s,0.4254850372672081
J5o,0.45288483053445816
J5s,0.4254850372672081
J6o,0.44711920619010925
J6s,0.4203178882598877
J7o,0.2893347243467967
J7s,0.27953797578811646
J8o,0.3932766914367676
J8s,0.3683149963617325
J9o,0.3844704329967499
J9s,0.35990849882364273
JJ,0.1787349134683609
JTo,0.27928978204727173
JTs,0.2698633074760437
K2o,0.4657493606209755
K2s,0.4370720610022545
K3o,0.4616091772913933
K3s,0.4332805424928665
K4o,0.45788685977458954
K4s,0.42987269908189774
K5o,0.45788685977458954
K5s,0.42987269908189774
K6o,0.45015662908554077
K6s,0.4227571487426758
K7o,0.30489581823349
K7s,0.29344847798347473
K8o,0.41748282313346863
K8s,0.39113425463438034
K9o,0.40867654979228973
K9s,0.3827277421951294
KJo,0.37019478529691696
KJs,0.3463043048977852
KK,0.1932656243443489
KQo,0.3722376376390457
KQs,0.3479207083582878
KTo,0.29775787393252057
KTs,0.28651630878448486
Q2o,0.46247921139001846
Q2s,0.43399857729673386
Q3o,0.45833902060985565
Q3s,0.4302070364356041
Q4o,0.4546167105436325
Q4s,0.4267992153763771
Q5o,0.4546167105436325
Q5s,0.4267992153763771
Q6o,0.44688647985458374
Q6s,0.41968364268541336
Q7o,0.30489581823349
Q7s,0.29344847798347473
Q8o,0.4051178991794586
Q8s,0.37948284298181534
Q9o,0.3963116407394409
Q9s,0.3710763454437256
QJo,0.35751887410879135
QJs,0.33435066789388657
QQ,0.18999546766281128
QTo,0.2796150743961334
QTs,0.26972314715385437
T2o,0.5343174934387207
T2s,0.505868673324585
T3o,0.5299576719601949
T3s,0.5019581913948059
T4o,0.5287698109944662
T4s,0.5009501576423645
T5o,0.5285245378812155
T5s,0.5007084012031555
T6o,0.5231080651283264
T6s,0.4959639310836792
T7o,0.07157666236162186
T7s,0.07157666236162186
T8o,0.2681190570195516
T8s,0.25868362188339233
T9o,0.2690606713294983
T9s,0.2594679594039917
TT,0.13623282313346863
