0,1
22,0.4933455139398575
32o,0.5805566608905792
32s,0.556669682264328
33,0.48394736647605896
42o,0.5337870319684347
42s,0.5047269463539124
43o,0.5264174143473307
43s,0.4982374608516693
44,0.3707437515258789
52o,0.5521071404218674
52s,0.5292700529098511
53o,0.5393794029951096
53s,0.5171876698732376
54o,0.5176323850949606
54s,0.4903714656829834
55,0.3253096342086792
62o,0.34675248463948566
62s,0.33230605721473694
63o,0.3292001187801361
63s,0.31646424531936646
64o,0.0715462937951088
64s,0.0715462937951088
65o,0.2603618601957957
65s,0.25182679295539856
66,0.1457025110721588
72o,0.4589850902557373
72s,0.4317266345024109
73o,0.4449910670518875
73s,0.4184287562966347
74o,0.2880121370156606
74s,0.2786882519721985
75o,0.38641007244586945
75s,0.3620801270008087
76o,0.2748869260152181
76s,0.2661513388156891
77,0.1756119206547737
82o,0.4579288959503174
82s,0.430325023829937
83o,0.4539817348122597
83s,0.4268595203757286
84o,0.3031628727912903
84s,0.29222849011421204
85o,0.3975084200501442
85s,0.3725607469677925
86o,0.28627121448516846
86s,0.2762354016304016
87o,0.35817675292491913
87s,0.3353407233953476
88,0.18941204249858856
92o,0.45831596851348877
92s,0.43038327991962433
93o,0.451992467045784
93s,0.42458566278219223
94o,0.3177936573823293
94s,0.3052956759929657
95o,0.4081327021121979
95s,0.382577508687973
96o,0.2861859401067098
96s,0.27572497725486755
97o,0.3687077462673187
97s,0.34526681900024414
98o,0.36543846875429153
98s,0.3419296368956566
99,0.20015107840299606
A2o,0.4594220668077469
A2s,0.4313575401902199
A3o,0.4508621096611023
A3s,0.42347460240125656
A4o,0.32240206003189087
A4s,0.30941176414489746
A5o,0.4126622751355171
A5s,0.38683027029037476
A6o,0.30760154128074646
A6s,0.2954796552658081
A7o,0.39444661140441895
A7s,0.3694460839033127
A8o,0.3959769979119301
A8s,0.37059731036424637
A9o,0.3974984958767891
A9s,0.3717251792550087
AA,0.20641282200813293
AJo,0.39496681094169617
AJs,0.36926400661468506
AKo,0.399889275431633
AKs,0.37390439212322235
AQo,0.3990658223628998
AQs,0.3731370195746422
ATo,0.39515428245067596
ATs,0.36956624686717987
J2o,0.4608861729502678
J2s,0.432689368724823
J3o,0.4545626789331436
J3s,0.4268917813897133
J4o,0.3174954056739807
J4s,0.30492541193962097
J5o,0.41677457094192505
J5s,0.39063113927841187
J6o,0.3067724406719208
J6s,0.29473912715911865
J7o,0.3878334313631058
J7s,0.36314404010772705
J8o,0.3848751410841942
J8s,0.3601091057062149
J9o,0.37883926928043365
J9s,0.3541548326611519
JJ,0.2023075371980667
JTo,0.3764950633049011
JTs,0.35199589282274246
K2o,0.4658086374402046
K2s,0.4373297542333603
K3o,0.45948514342308044
K3s,0.43153215944767
K4o,0.3219916919867198
K4s,0.30904150009155273
K5o,0.4216970130801201
K5s,0.39527152478694916
K6o,0.3071911732355754
K6s,0.2951093912124634
K7o,0.39362315833568573
K7s,0.3686786964535713
K8o,0.3959769979119301
K8s,0.37059731036424637
K9o,0.39270757883787155
K9s,0.3672601357102394
KJo,0.3901758939027786
KJs,0.36479897797107697
KK,0.20641282200813293
KQo,0.39427490532398224
KQs,0.3686719760298729
KTo,0.390363372862339
KTs,0.3651012033224106
Q2o,0.464985191822052
Q2s,0.4365623667836189
Q3o,0.45866169035434723
Q3s,0.4307647719979286
Q4o,0.32158133387565613
Q4s,0.308671236038208
Q5o,0.42087356001138687
Q5s,0.3945041298866272
Q6o,0.3067808151245117
Q6s,0.29473912715911865
Q7o,0.39362315833568573
Q7s,0.3686786964535713
Q8o,0.39118608832359314
Q8s,0.3661322668194771
Q9o,0.387916661798954
Q9s,0.3627950847148895
QJo,0.3853849843144417
QJs,0.3603339344263077
QQ,0.20641282200813293
QTo,0.3855724558234215
QTs,0.3606361746788025
T2o,0.4607626646757126
T2s,0.432689368724823
T3o,0.4544391557574272
T3s,0.4268917813897133
T4o,0.3173832893371582
T4s,0.30492541193962097
T5o,0.4196110963821411
T5s,0.3934024050831795
T6o,0.30391838153203327
T6s,0.2921478748321533
T7o,0.3802492171525955
T7s,0.3561508432030678
T8o,0.37729091197252274
T8s,0.35311588644981384
T9o,0.3712550550699234
T9s,0.3471616357564926
TT,0.2034212350845337
