0,1
22,0.4964427947998047
32o,0.6621435284614563
32s,0.6236738860607147
33,0.4908234775066376
42o,0.6581850945949554
42s,0.6199972331523895
43o,0.6441303690274557
43s,0.6069186627864838
44,0.4857087383667628
52o,0.6542897820472717
52s,0.6163837015628815
53o,0.640235036611557
53s,0.6033051311969757
54o,0.6262433528900146
54s,0.5902896225452423
55,0.48109856247901917
62o,0.6708131184180578
62s,0.6316666007041931
63o,0.6567583779493967
63s,0.6185880154371262
64o,0.6427667041619619
64s,0.6055725067853928
65o,0.6288381119569143
65s,0.5926201045513153
66,0.4787450035413106
72o,0.6840416540702184
72s,0.6439189612865448
73o,0.66998690366745
73s,0.6308403760194778
74o,0.6559952199459076
74s,0.6178248673677444
75o,0.6420666227738062
75s,0.6048724353313446
76o,0.6457686672608057
76s,0.6081922352313995
77,0.47689808905124664
82o,0.6818656325340271
82s,0.6422355473041534
83o,0.6813487907250723
83s,0.6417309492826462
84o,0.6673571219046911
84s,0.6287154704332352
85o,0.6534285098314285
85s,0.6157630234956741
86o,0.6472041557232538
86s,0.6099249720573425
87o,0.641086220741272
87s,0.6041419953107834
88,0.4628859708706538
92o,0.6888338774442673
92s,0.6489874124526978
93o,0.6848754535118738
93s,0.6453108042478561
94o,0.68442169825236
94s,0.6448692679405212
95o,0.6704930911461512
95s,0.6319168657064438
96o,0.661255826552709
96s,0.62331223487854
97o,0.6524964322646459
97s,0.6150798946619034
98o,0.6425104687611262
98s,0.6056426167488098
99,0.45248274505138397
A2o,0.4360163286328316
A2s,0.41266708821058273
A3o,0.4351467366019885
A3s,0.4118804261088371
A4o,0.43427713960409164
A4s,0.4110937789082527
A5o,0.433407557507356
A5s,0.4103071168065071
A6o,0.43987837433815
A6s,0.4162788763642311
A7o,0.43988436212142307
A7s,0.4162726029753685
A8o,0.431273157397906
A8s,0.40866560488939285
A9o,0.42783261835575104
A9s,0.4059677794575691
AA,0.14879600703716278
AJo,0.2653762996196747
AJs,0.2536484897136688
AKo,0.3493243604898453
AKs,0.3331315517425537
AQo,0.2620425787236955
AQs,0.2527872721354167
ATo,0.4103225866953532
ATs,0.3895361125469208
J2o,0.7450778484344482
J2s,0.7009814381599426
J3o,0.7400495211283366
J3s,0.696267326672872
J4o,0.7350842886500888
J4s,0.6916162967681885
J5o,0.7301821377542284
J5s,0.6870282888412476
J6o,0.7336612012651231
J6s,0.6901552875836691
J7o,0.7366316450966729
J7s,0.6927780906359354
J8o,0.7207778361108568
J8s,0.6783524950345358
J9o,0.7171455687946744
J9s,0.6752484639485677
JJ,0.3249224325021108
JTo,0.7165683110555013
JTs,0.6750734448432922
K2o,0.43968360622723895
K2s,0.4165927842259407
K3o,0.43881402164697647
K3s,0.4158061221241951
K4o,0.4379444345831871
K4s,0.4150194674730301
K5o,0.437074842552344
K5s,0.4142328128218651
K6o,0.43793859084447223
K6s,0.4150194674730301
K7o,0.4388018995523453
K7s,0.4157998487353325
K8o,0.43217923988898593
K8s,0.4101831465959549
K9o,0.41849081218242645
K9s,0.3972952589392662
KJo,0.24947549237145317
KJs,0.23938019076983133
KK,0.13357324649890265
KQo,0.24614177975389692
KQs,0.2385189731915792
KTo,0.40098078548908234
KTs,0.38086359202861786
Q2o,0.7001697421073914
Q2s,0.6593846480051676
Q3o,0.6957090761926439
Q3s,0.6552463968594869
Q4o,0.6912484301461114
Q4s,0.6511081059773763
Q5o,0.6867877642313639
Q5s,0.6469698150952657
Q6o,0.6906425356864929
Q6s,0.6504668593406677
Q7o,0.6939311689800687
Q7s,0.6534355481465658
Q8o,0.6903652747472128
Q8s,0.6504039764404297
Q9o,0.6901985738012526
Q9s,0.6504976352055868
QJo,0.015589104433144842
QJs,0.02173270657658577
QQ,0.10002994040648143
QTo,0.6872603495915731
QTs,0.6481448411941528
T2o,0.699060449997584
T2s,0.6588583141565323
T3o,0.6951020409663519
T3s,0.6551817059516907
T4o,0.6912066986163458
T4s,0.6515681445598602
T5o,0.6908160001039505
T5s,0.6511896997690201
T6o,0.6810093323389689
T6s,0.6420638561248779
T7o,0.671821266412735
T7s,0.6334380656480789
T8o,0.6618353178103765
T8s,0.6240007728338242
T9o,0.6541869839032491
T9s,0.6168148219585419
TT,0.4404743512471517
