0,22,32o,32s,33,42o,42s,43o,43s,44,52o,52s,53o,53s,54o,54s,55,62o,62s,63o,63s,64o,64s,65o,65s,66,72o,72s,73o,73s,74o,74s,75o,75s,76o,76s,77,82o,82s,83o,83s,84o,84s,85o,85s,86o,86s,87o,87s,88,92o,92s,93o,93s,94o,94s,95o,95s,96o,96s,97o,97s,98o,98s,99,A2o,A2s,A3o,A3s,A4o,A4s,A5o,A5s,A6o,A6s,A7o,A7s,A8o,A8s,A9o,A9s,AA,AJo,AJs,AKo,AKs,AQo,AQs,ATo,ATs,J2o,J2s,J3o,J3s,J4o,J4s,J5o,J5s,J6o,J6s,J7o,J7s,J8o,J8s,J9o,J9s,JJ,JTo,JTs,K2o,K2s,K3o,K3s,K4o,K4s,K5o,K5s,K6o,K6s,K7o,K7s,K8o,K8s,K9o,K9s,KJo,KJs,KK,KQo,KQs,KTo,KTs,Q2o,Q2s,Q3o,Q3s,Q4o,Q4s,Q5o,Q5s,Q6o,Q6s,Q7o,Q7s,Q8o,Q8s,Q9o,Q9s,QJo,QJs,QQ,QTo,QTs,T2o,T2s,T3o,T3s,T4o,T4s,T5o,T5s,T6o,T6s,T7o,T7s,T8o,T8s,T9o,T9s,TT
22,0.020830413326621056,0.3036729097366333,0.34310320019721985,0.7794223427772522,0.31206374367078143,0.3508915603160858,0.4514046609401703,0.4779709130525589,0.7917525172233582,0.3203424612681071,0.3585922718048096,0.4585990558067958,0.4846595525741577,0.47103318075339007,0.4960261136293411,0.8017139434814453,0.3130643467108409,0.3521500825881958,0.4559391885995865,0.4820636510848999,0.4682892113924026,0.4933455139398575,0.4806742817163467,0.5047097504138947,0.8054206470648447,0.3054615358511607,0.3453744053840637,0.4580045342445374,0.4839318841695786,0.4702704598506292,0.4951349198818207,0.4825714280207952,0.5064167976379395,0.4964635372161865,0.5193513929843903,0.8113495012124381,0.30922001600265503,0.34893161058425903,0.4478258540232976,0.4744954705238342,0.4600076824426651,0.4856196641921997,0.4722245583931605,0.4968226999044418,0.4856038987636566,0.5092524290084839,0.4990591555833817,0.5217738747596741,0.8112770915031433,0.3133518695831299,0.35282695293426514,0.4547808120648066,0.4809487611055374,0.4549098759889602,0.4809557646512985,0.4670426547527313,0.4920799732208252,0.4803378929694493,0.5044308602809906,0.4937090675036113,0.5168728828430176,0.5015768309434255,0.5241280198097229,0.8139670491218567,0.3335416316986084,0.37175992131233215,0.4650652060906093,0.4910626262426376,0.4687765787045161,0.4943394958972931,0.4724388966957728,0.4976163655519486,0.4663100143273671,0.4916957020759583,0.4730918109416962,0.4980324655771256,0.4722368170817693,0.4972037672996521,0.4686632752418518,0.4939409196376801,0.8194847603638967,0.4775758335987727,0.5022133886814117,0.4704240560531616,0.4956876784563065,0.47399994730949396,0.4989505261182785,0.4811517049868901,0.5054762363433838,0.317997266848882,0.35730162262916565,0.458319902420044,0.4843742698431015,0.4620312750339508,0.487651139497757,0.4656935930252075,0.4909280091524124,0.4668519745270411,0.492082878947258,0.4800549348195394,0.5043672025203705,0.4877545187870662,0.5114646553993225,0.4964019308487574,0.5194766819477081,0.815994143486023,0.5091426372528076,0.5312485396862029,0.31783180435498554,0.35736703872680664,0.4574543982744217,0.4837563931941986,0.4611657708883286,0.4870332628488541,0.4648280888795853,0.4903101325035095,0.4695687890052795,0.4947348684072495,0.4743012934923172,0.4991718679666519,0.4698640058437984,0.4950733035802841,0.4783432185649872,0.5029276311397552,0.4873398592074712,0.5112789571285248,0.8154323101043701,0.4837639927864074,0.5080161094665527,0.4909157454967499,0.5145418047904968,0.31794606645902,0.3573658764362335,0.4579186886548996,0.4840968549251557,0.4616300612688065,0.4873737394809723,0.4652923792600632,0.4906506091356278,0.4700330644845962,0.4950753599405289,0.4711832801500957,0.4962424784898758,0.4787987420956294,0.5032611191272736,0.4873620569705963,0.5111942887306213,0.4964427947998047,0.5196244418621063,0.8158393502235413,0.5000187009572983,0.5228872895240784,0.3179853955904643,0.3571743071079254,0.4586580395698547,0.4845886081457138,0.4623694121837616,0.4878654628992081,0.4624494314193726,0.4878724813461304,0.4756605674823125,0.5001445412635803,0.4889476398626964,0.5125077068805695,0.49673131108284,0.5196840167045593,0.5054628252983093,0.5277748405933379,0.8156443238258362
32o,0.6352065205574036,0.015068085265478915,0.07133546471595764,0.8594496051470438,0.2884577446513706,0.3287424345811208,0.30719849798414445,0.3437633315722148,0.8554818630218506,0.4214293758074443,0.4510526955127716,0.4281294544537862,0.4550533493359883,0.5027471780776978,0.5298693925142288,0.8651390075683594,0.5016215244928995,0.5259743730227152,0.5097722080018785,0.5312650998433431,0.5579950958490372,0.5805566608905792,0.5704257239898046,0.5919325649738312,0.8553402423858643,0.5599388745095994,0.5808809002240499,0.5809264381726583,0.5981005430221558,0.5996433893839518,0.6189772635698318,0.6058706541856129,0.6246439069509506,0.6173620373010635,0.6358879506587982,0.8529545664787292,0.6089467604955038,0.6268694202105204,0.6144549316830106,0.6298180818557739,0.6192702949047089,0.6370489895343779,0.6245000660419464,0.6417917013168335,0.6316114068031311,0.6489793658256531,0.6510002166032791,0.6674737632274628,0.8536737561225891,0.6427209708425734,0.6588339408238729,0.6489762531386482,0.6625272035598755,0.6329760849475861,0.6496524512767792,0.6381217986345291,0.6543163508176804,0.6408723245064417,0.6574762612581253,0.6478544374306997,0.6644177883863449,0.651431938012441,0.6676997542381287,0.8520362079143524,0.7387257152133517,0.7497552831967672,0.7485637134975858,0.7569643060366312,0.6717101583878199,0.6860186755657196,0.6727882623672485,0.6869224160909653,0.6564717590808868,0.6716056168079376,0.6617033233245214,0.6770557314157486,0.6593157500028609,0.674817681312561,0.6548787454764048,0.6707252413034439,0.8695471088091532,0.6588190595308939,0.6743893176317215,0.6568357547124227,0.6726098358631134,0.6578274071216583,0.6734995692968369,0.6598107119401296,0.6752790361642838,0.68831248415841,0.7022738456726074,0.6960675319035848,0.7074388066927592,0.6509594668944677,0.6664239913225174,0.6520375410715739,0.6673277616500854,0.6496382802724838,0.6657519638538361,0.6559768319129944,0.672095462679863,0.6577409704526266,0.673696368932724,0.6585752367973328,0.6744541376829147,0.8543184995651245,0.6655360162258148,0.6808843314647675,0.7114580339855618,0.7246304750442505,0.7207128206888834,0.7312671542167664,0.6557921369870504,0.6710461378097534,0.6568702210982641,0.6719499081373215,0.6554690301418304,0.6712708473205566,0.6577399373054504,0.6738542169332504,0.6543542941411337,0.6707194149494171,0.6549829840660095,0.6712838411331177,0.659576803445816,0.6755479723215103,0.8542998135089874,0.6585851609706879,0.6746582239866257,0.6605684558550516,0.6764377057552338,0.7012534009085761,0.7147410909334818,0.7097583214441935,0.7206418911616007,0.6540856709082922,0.6693972051143646,0.6551637401183447,0.6703009456396103,0.6537625590960184,0.6696218848228455,0.6550354212522507,0.6713085025548935,0.6567154477039973,0.6728305816650391,0.6574282348155975,0.6734738647937775,0.6621435284614563,0.6778524667024612,0.8544353246688843,0.6631351709365845,0.6787422150373459,0.6701793538199531,0.6849091450373331,0.6771845353974236,0.6893382668495178,0.6455375254154205,0.6613171398639679,0.6456175496180853,0.6613241583108902,0.6482839832703272,0.6644052416086197,0.6547066022952398,0.6708275675773621,0.6568112323681513,0.6727453172206879,0.6586803495883942,0.6744626015424728,0.8536971211433411
32s,0.5989269614219666,0.021018464118242264,0.07133546471595764,0.8104904294013977,0.2780458430449168,0.3166038393974304,0.2932460308074951,0.3304494917392731,0.814247339963913,0.4003642698129018,0.42859211564064026,0.4045611421267192,0.4324132800102234,0.4775223881006241,0.5095199346542358,0.8233111798763275,0.47412998477617896,0.4972674250602722,0.4796274403731029,0.5022215843200684,0.5277256667613983,0.556669682264328,0.5393996983766556,0.5675410032272339,0.8142266273498535,0.5280289053916931,0.5479523539543152,0.5454681515693665,0.5639652609825134,0.5656981766223907,0.59248286485672,0.5716664642095566,0.5979904979467392,0.5825354307889938,0.608587920665741,0.8120596706867218,0.5739002426465353,0.5909931659698486,0.5770789980888367,0.5938997864723206,0.5833451598882675,0.6091114580631256,0.5883895456790924,0.6137477457523346,0.5952101796865463,0.6205272227525711,0.6133355945348741,0.6380633860826492,0.8126480281352997,0.605863610903422,0.6212599873542786,0.6097887357076011,0.62489253282547,0.5959774106740952,0.6209598332643509,0.6009429246187211,0.6255212128162384,0.6037543416023254,0.6285142600536346,0.6104378998279572,0.635067880153656,0.6138209253549576,0.6382245868444443,0.8111684620380402,0.6976432402928671,0.7081680297851562,0.7051343520482382,0.7152661085128784,0.6324960291385651,0.6556883156299591,0.6335274130105972,0.6565679907798767,0.6177920252084732,0.6416492164134979,0.6228360980749129,0.6467572450637817,0.6205250322818756,0.6445708572864532,0.6164165437221527,0.6407044231891632,0.8276094794273376,0.6202362477779388,0.6442949175834656,0.6183464080095291,0.6425636261701584,0.6192913204431534,0.6434292495250702,0.6211811751127243,0.6451605409383774,0.6492462952931722,0.6626183390617371,0.654664138952891,0.6677015423774719,0.612720787525177,0.6368273496627808,0.6137521415948868,0.6377070248126984,0.6115991920232773,0.6360707581043243,0.6176847070455551,0.6420591622591019,0.6193866431713104,0.6436294317245483,0.6203570067882538,0.6445015221834183,0.8133345544338226,0.6269980520009995,0.6507264673709869,0.6715269883473715,0.684162974357605,0.6784375707308451,0.6906968355178833,0.6172207146883011,0.6411783695220947,0.6182520538568497,0.6420579999685287,0.6170504689216614,0.6412944197654724,0.6192018091678619,0.64360111951828,0.6159394085407257,0.6405420452356339,0.6167164295911789,0.641230046749115,0.6211362034082413,0.6453839242458344,0.8133514821529388,0.6201912760734558,0.6445183008909225,0.6220811158418655,0.6462495923042297,0.6616738041241964,0.674602746963501,0.6678379774093628,0.6804112792015076,0.6156308948993683,0.6396288126707077,0.6166622489690781,0.6405084878206253,0.6154606491327286,0.6397448778152466,0.6166606694459915,0.6411789357662201,0.618283748626709,0.6426742970943451,0.6191396117210388,0.6434371620416641,0.6236738860607147,0.6477002501487732,0.8134612739086151,0.624618798494339,0.6485659182071686,0.6319247881571451,0.6460161209106445,0.6365962624549866,0.6503739953041077,0.6076809316873549,0.6320117712020874,0.6077609658241272,0.6320187449455261,0.6104935258626938,0.6349368840456009,0.6166578829288483,0.6410002410411835,0.6186766475439072,0.6428702324628829,0.6206065118312836,0.6446479260921478,0.8127347528934479
33,0.17083239555358887,0.0753820613026619,0.12786222994327545,0.021206514909863472,0.278130516409874,0.3147101849317551,0.3239498734474182,0.3615374267101288,0.7914190391699473,0.28583768010139465,0.3218981623649597,0.3315558036168416,0.36859866976737976,0.4617748856544495,0.487591564655304,0.8013804654280344,0.28675632178783417,0.32274408638477325,0.32343634963035583,0.3613680601119995,0.4580132961273194,0.483947366476059,0.4703983614842097,0.4953115731477738,0.8045171995957693,0.2892123758792877,0.3249942809343338,0.31480799118677777,0.35364630818367004,0.4566464275121689,0.4825366884469986,0.4689473956823349,0.4938185513019562,0.4824105352163315,0.5063289105892181,0.8066984514395396,0.299838125705719,0.3349881321191788,0.30637356638908386,0.346086323261261,0.4579642365376155,0.4836994409561157,0.4701811124881109,0.4949024766683578,0.4835601598024368,0.5073322057723999,0.4970031678676605,0.5198536515235901,0.8110902210076651,0.3027698298295339,0.3377475589513779,0.309306263923645,0.3488650321960449,0.4470438659191132,0.4735634028911591,0.4591766397158305,0.4846875816583634,0.4724715948104858,0.4970382004976273,0.4854018340508143,0.5090562105178833,0.4988454133272171,0.5215770602226257,0.809744656085968,0.3082735389471054,0.3432632386684418,0.3258798321088155,0.3644078373908997,0.4575466761986415,0.4837934672832489,0.4612089941898982,0.4870703518390656,0.4546511620283127,0.4807379394769669,0.4614206999540329,0.4870621711015701,0.4661415318648021,0.4914991855621338,0.461698388059934,0.4874005913734436,0.8152623772621155,0.4706109464168549,0.4956730753183365,0.4634591688712438,0.4891473650932312,0.4670350601275762,0.4924102276563645,0.4741868376731873,0.4989359378814697,0.30588026344776154,0.34076134860515594,0.3124379018942515,0.35192057490348816,0.4528197050094605,0.4789973050355911,0.4564820230007172,0.4822741746902466,0.4576401114463806,0.4834287613630295,0.4704021563132604,0.4952890872955322,0.4836775461832682,0.5076522827148438,0.4914553711811702,0.5148285627365112,0.8117717504501343,0.5041961073875427,0.5266004204750061,0.30415744582811993,0.33932000398635864,0.3107586701711019,0.3505668342113495,0.4506086558103562,0.4771179705858231,0.4542709738016129,0.4803948253393173,0.4590113610029221,0.4848192930221558,0.463302955031395,0.4888323098421097,0.4644414683183034,0.4899994283914566,0.4720511088768641,0.4970180541276932,0.4810477544864018,0.5053693652153015,0.8112099170684814,0.4774718830982844,0.5021065175533295,0.4846236407756805,0.5086322128772736,0.30505038797855377,0.3400722146034241,0.3116298218568166,0.351275235414505,0.4517457187175751,0.4780891686677933,0.4554080367088318,0.4813660383224487,0.4601484388113022,0.48579049110412603,0.4608577142159144,0.4865336269140244,0.4740489919980367,0.498817965388298,0.4817427347103755,0.5059154033660889,0.4908234775066376,0.5143455862998962,0.8116169671217599,0.49439936876297,0.5176084339618683,0.3066470722357432,0.3413873910903931,0.31318289041519165,0.35250282287597656,0.4538306295871735,0.4798423647880554,0.453910638888677,0.4798493683338165,0.467121496796608,0.4921211451292038,0.4799676289161046,0.5040603280067444,0.4933271209398906,0.516502320766449,0.5011890530586243,0.5237574577331543,0.8114219307899475
42o,0.6313555637995402,0.22485331197579705,0.2672938505808513,0.6812826693058014,0.01519014313817024,0.07143299281597137,0.2877430352899764,0.3272248009840648,0.8635205427805582,0.4201597505145603,0.4497345884641011,0.4496520534157753,0.4810030832886696,0.4401568505499098,0.465959886709849,0.8636889358361562,0.500226272477044,0.5245554049809774,0.5157012144724528,0.5416979044675827,0.5126742853058709,0.5337870319684347,0.5729778458674749,0.5941557288169861,0.8533207277456919,0.5550443397627937,0.5762385924657186,0.5558306326468786,0.5786053687334061,0.581030527750651,0.5979716976483663,0.6069976389408112,0.6254458874464035,0.6149067233006159,0.6333837360143661,0.8473524749279022,0.6040468083487617,0.6222187678019205,0.5755354960759481,0.5967558920383453,0.6142464015218947,0.6293954253196716,0.6256419767936071,0.642613410949707,0.6291709840297699,0.6464948803186417,0.6386332412560781,0.6557271480560303,0.8480593860149384,0.6421532962057326,0.6582978169123331,0.5984579771757126,0.6181142479181291,0.6490983234511482,0.6625272035598755,0.6376172006130219,0.6538433134555817,0.640367736419042,0.6570032238960266,0.6473497102657954,0.6639447510242462,0.6509210765361786,0.6672267168760301,0.8520291944344839,0.7343518800205655,0.7456964453061422,0.6306543697913488,0.6483652889728546,0.7448138064808316,0.7533907492955526,0.6712029427289963,0.6853105574846268,0.6544578274091085,0.6695820242166519,0.6565355757872263,0.6721376478672028,0.6541418780883154,0.6698934584856033,0.6543680280447006,0.6702521890401839,0.8652289708455404,0.6548606455326079,0.6707135438919067,0.6528773506482443,0.6689340621232986,0.6538690030574799,0.6698238253593445,0.6558522880077362,0.6716032922267914,0.6838755806287131,0.6981554428736368,0.6119955927133559,0.6307863593101501,0.6923176116413541,0.7038652896881104,0.6504522611697515,0.6657159179449081,0.6474835922320684,0.6636188626289368,0.6508090893427529,0.6671773940324783,0.6525670886039734,0.6687721461057663,0.6580645094315211,0.6739810854196548,0.8500003516674042,0.6615776121616364,0.6772085875272751,0.7070211238331265,0.7205120722452799,0.6168282628059387,0.635408490896225,0.7169628938039144,0.7276935974756876,0.6552849163611729,0.6703380346298218,0.6533143371343613,0.6691377460956573,0.6525722146034241,0.6689361184835434,0.6491804222265879,0.6657951921224594,0.6544722666343054,0.6708108037710191,0.6556183993816376,0.6718722283840179,0.8499816457430521,0.6546267569065094,0.6709824800491333,0.6566100418567657,0.6727619618177414,0.6968164907561408,0.7106226483980814,0.6151217818260193,0.6337595283985138,0.7060084011819627,0.7170683344205221,0.6535784751176834,0.668689101934433,0.6516078611214956,0.6674887835979462,0.6498676538467407,0.6663904339075089,0.6515415906906128,0.6679063737392426,0.656917522350947,0.6730008274316788,0.6581850945949554,0.6741767227649689,0.8501171668370565,0.6591767370700836,0.6750664710998535,0.665742450290256,0.6807907025019327,0.6065736512343088,0.6256794929504395,0.6734346085124545,0.6857647101084391,0.6440322548151016,0.6597122848033905,0.6461292952299118,0.6622721403837204,0.6495388746261597,0.6659095138311386,0.6516373654206594,0.6678211092948914,0.6581696371237437,0.673989549279213,0.8493789732456207
42s,0.5953966379165649,0.2164138654867808,0.2594726085662842,0.6467630565166473,0.02114052139222622,0.07143299281597137,0.2751271625359853,0.31451892852783203,0.8144482374191284,0.3992458780606588,0.4274410307407379,0.4273953437805176,0.4623552560806274,0.4158081809679667,0.44258204102516174,0.8219802081584929,0.4729070762793223,0.4960386753082275,0.4876172691583634,0.5189716815948486,0.48249551653862,0.5047269463539124,0.5420591086149216,0.5698982179164886,0.8123741447925568,0.5235709945360819,0.5437632799148561,0.5241734236478806,0.5533684492111206,0.5456772446632385,0.5639559626579285,0.573002815246582,0.5990220010280609,0.5805839598178864,0.6065137982368469,0.8068888485431671,0.5694423119227091,0.5868040919303894,0.5418992340564728,0.5700719654560089,0.5769943197568258,0.5936066508293152,0.5897416621446611,0.6147950440645218,0.5932744741439819,0.6184688955545425,0.6022420525550842,0.6271792352199554,0.8074772357940674,0.6052959362665812,0.6207396388053894,0.5631700009107591,0.590234100818634,0.609910766283671,0.62489253282547,0.6004383563995361,0.6250481605529785,0.6032496392726898,0.6280412077903748,0.6099270284175873,0.6345948278903961,0.6133100390434265,0.6377515494823456,0.811161458492279,0.6935727198918661,0.7044327259063721,0.5935569703578949,0.6191299855709076,0.7016904155413309,0.7119938731193542,0.6321065127849579,0.6551067978143692,0.6159776747226715,0.6398043036460876,0.6181212663650513,0.6421904414892197,0.6158101856708527,0.6400040537118912,0.6159058064222336,0.6402313709259033,0.8236069679260254,0.6165596097707748,0.640821099281311,0.6146697551012039,0.6390897780656815,0.6156146824359894,0.6399554312229156,0.6175045371055603,0.6416867226362228,0.645112673441569,0.658825159072876,0.5757961273193359,0.602228194475174,0.6512202223141988,0.6644293069839478,0.6123312413692474,0.6362458020448685,0.6096569150686264,0.6341210305690765,0.6129698604345322,0.6374924033880234,0.6146718263626099,0.6390626281499863,0.6198462843894958,0.6440284401178361,0.8093320429325104,0.6233214139938354,0.6472526043653488,0.6673933664957682,0.6803698539733887,0.5802960395812988,0.6065792143344879,0.6749936540921531,0.6874246597290039,0.6168311685323715,0.6405968219041824,0.6151082217693329,0.6393446922302246,0.6144869923591614,0.6390343159437181,0.6112245470285416,0.6359752863645554,0.6162057220935822,0.6407570093870163,0.6174595654010773,0.6419101059436798,0.8093490004539491,0.6165146231651306,0.6410444378852844,0.6184044927358627,0.6427757740020752,0.6575401822725931,0.6708096265792847,0.5787062346935272,0.6050296723842621,0.6643941005071005,0.6771391034126282,0.6152413785457611,0.6390473097562789,0.6135183870792389,0.6377951949834824,0.6119458079338074,0.6366121321916579,0.6135689169168472,0.6381074935197829,0.6186289191246033,0.6429641246795654,0.6199972331523895,0.6442264467477798,0.8094587922096252,0.6209421604871751,0.6450920552015305,0.627791166305542,0.6422230005264282,0.5707562565803528,0.5974126160144806,0.6331523656845093,0.6471018195152283,0.6063400655984879,0.6305575668811798,0.6085512787103653,0.6329872012138367,0.6119430214166641,0.6364334374666214,0.613961786031723,0.6383034288883209,0.6200957894325256,0.6441748738288879,0.808732271194458
43o,0.5079898238182068,0.21174920101960504,0.2568105111519496,0.6243593494097391,0.21424933936860827,0.25842997431755066,0.015297600733382363,0.07144175469875336,0.8457456429799398,0.3840754901369413,0.4199058711528778,0.4178569416205089,0.4469636678695679,0.4336790276898278,0.4593489269415538,0.8584264417489371,0.4525700435042381,0.4829563051462174,0.4978601965639327,0.5217214028040568,0.5052860644128587,0.5264174143473307,0.5614972412586212,0.5831327289342879,0.8476292590300242,0.494796338180701,0.5218895375728607,0.5526700947019789,0.5734046300252279,0.5614007181591458,0.5792676409085592,0.5935655931631724,0.6125442683696747,0.601151575644811,0.6201648563146591,0.8390113711357117,0.5314504653215408,0.5564363747835159,0.5919445951779684,0.610903779665629,0.6134287714958191,0.6286140481630961,0.6158242076635361,0.6331336349248886,0.6193530807892481,0.6370151042938232,0.6288091987371445,0.6462473869323729,0.8350885808467865,0.5479024151961008,0.5716937780380249,0.6267615026897855,0.6438186963399252,0.6326829459932115,0.6471761465072632,0.6228563984235128,0.63960400223732,0.6256067951520284,0.6427637934684753,0.6322596669197083,0.6493881940841675,0.6504103690385818,0.6667536795139313,0.8345346450805664,0.5779131402571996,0.5998371243476868,0.7189600865046183,0.7312173048655192,0.7281282345453898,0.7377722462018331,0.6564421306053797,0.6710712462663649,0.6393738985061646,0.6550317406654358,0.641445537408193,0.657581090927124,0.6437047670284907,0.6601644605398178,0.6403132776419321,0.6570296585559845,0.8477343916893005,0.6408059000968933,0.6574910134077072,0.6388226052125295,0.6557115465402603,0.6398142476876577,0.6566012948751451,0.6417975425720215,0.6583807617425919,0.5614400207996368,0.5843658745288849,0.6684837738672892,0.6836763024330139,0.6757356060875787,0.6883507172266642,0.6356914440790812,0.6514766067266464,0.6327226310968399,0.6493794322013855,0.6357190410296122,0.6526208221912384,0.6421300023794174,0.6590431779623032,0.6440097689628601,0.6607585251331329,0.8325057923793793,0.6475228667259216,0.6639860719442368,0.5662726908922195,0.5889879912137985,0.6916293236944411,0.7060329119364419,0.7002142402860854,0.7120155294736227,0.6405241191387177,0.6560987383127213,0.6385533809661865,0.6548983305692673,0.6374821513891221,0.6543795764446259,0.6387433260679245,0.6560661941766739,0.6404175360997518,0.6575882732868195,0.6415636539459229,0.6586496829986572,0.8324871063232422,0.6405720114707947,0.6577599495649338,0.642555296421051,0.6595394313335419,0.5645662248134613,0.5873390585184097,0.6814246972401937,0.6961435278256735,0.6893430617120531,0.7014720042546589,0.6388176431258521,0.6544497907161713,0.6368469148874283,0.6532493680715561,0.6347776254018148,0.6518338620662689,0.6411044597625732,0.6581773608922958,0.6428627918163935,0.6597782969474792,0.6441303690274557,0.6609541922807693,0.8326225876808167,0.6451220214366913,0.6618439108133316,0.5560180793205897,0.5792590081691742,0.6503506435288323,0.6663115819295248,0.6569359236293368,0.6703318953514099,0.6292714327573776,0.6454730033874512,0.6313683142264684,0.6480327099561691,0.6344488163789114,0.6513529568910599,0.6412002444267273,0.6580921113491058,0.6441148718198141,0.6607670187950134,0.8318844139575958
43s,0.4832877218723297,0.2059651811917623,0.24936459958553314,0.5892452597618103,0.2060872366031011,0.2494621276855469,0.021328572183847427,0.07144175469875336,0.7979686856269836,0.36615313589572906,0.4032020717859268,0.3975074887275696,0.4252118766307831,0.4100171426932017,0.4366964101791382,0.8170149922370911,0.4287346228957176,0.4621114358305931,0.4711091121037801,0.4937517046928406,0.4759446879227956,0.4982374608516693,0.5313227176666261,0.5594727694988251,0.8069971799850464,0.4673178717494011,0.498477928340435,0.5217730005582174,0.541476309299469,0.5277850031852722,0.5469945669174194,0.5603891164064407,0.5867687463760376,0.5676592737436295,0.5939583480358124,0.7989723086357117,0.5014157891273499,0.5310020744800568,0.5582680702209473,0.5763480067253113,0.576138953367869,0.5928444862365723,0.5805343091487885,0.6058347225189209,0.5840671509504318,0.6095085740089417,0.5930347442626953,0.6182189136743546,0.7953628599643707,0.5165728330612183,0.5453269630670547,0.5910693009694418,0.6073997616767883,0.5945967038472494,0.6107093095779419,0.5865839123725891,0.6115584373474121,0.5893951952457428,0.6145514994859695,0.595761626958847,0.6208028644323349,0.612747073173523,0.6372784972190857,0.7947569489479065,0.544852152466774,0.5721729099750519,0.6793460647265116,0.691092848777771,0.6861077149709066,0.697546124458313,0.6182520836591721,0.641617089509964,0.6018122136592865,0.62601238489151,0.6039558500051498,0.6283984780311584,0.6060955077409744,0.6307051777839661,0.6028272211551666,0.6276461482048035,0.8072024583816528,0.6034810245037079,0.6282358318567276,0.6015911847352982,0.6265045404434204,0.6025361120700836,0.6273702085018158,0.6044259667396545,0.6291014999151229,0.5291989743709564,0.5573210120201111,0.6308860182762146,0.6454852819442749,0.6357403000195821,0.650084912776947,0.5984768271446228,0.6227560788393021,0.595802515745163,0.6206313073635101,0.5988044589757919,0.6237004399299622,0.6049571186304092,0.6297637522220612,0.6067676842212677,0.631443202495575,0.7929275631904602,0.6102428436279297,0.6346673816442491,0.5336989015340805,0.561672031879425,0.6531667311986288,0.6670299172401428,0.6593478719393412,0.6729190349578857,0.6029767543077469,0.6271070986986159,0.6012537628412247,0.6258549839258194,0.6003215461969376,0.6252423673868179,0.6015098690986633,0.6266764104366302,0.6031271368265152,0.6281717270612717,0.6043809801340103,0.62932488322258,0.7929444909095764,0.6034360527992249,0.6284592151641846,0.6053259223699571,0.6301905363798141,0.5321090817451477,0.5601224899291992,0.6433135072390238,0.6574696898460388,0.6488312284151713,0.6627141237258911,0.6013869345188141,0.6255576014518738,0.5996639728546143,0.6243054717779161,0.5977803915739061,0.6228201687335968,0.6038542240858078,0.6288086175918579,0.6055503338575363,0.6303788423538208,0.6069186627864838,0.6316412091255188,0.7930542826652527,0.6078635901212692,0.6325068324804306,0.5241591185331345,0.5525054335594177,0.6135645310084025,0.6288830637931824,0.6177553534507751,0.6328379511833191,0.5924856215715408,0.6170678585767746,0.5946968197822571,0.6194974780082703,0.5977776199579239,0.6226414889097214,0.6042471081018448,0.6290045529603958,0.6070172041654587,0.6315896511077881,0.7923277616500854
